Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000115594.7,140.52817592574,-4.56334763739926,0.725106699668799,-6.2933463992039,3.10693936605033e-10,7.45278048928633e-09
ENSG00000171530.9,149.150899066612,-1.89184996896113,0.301136697856642,-6.28236273568279,3.3346566295405e-10,7.97911993023633e-09
ENSG00000256007.1,89.8575046526618,2.5259318783335,0.402092869071557,6.28196138908392,3.34327891218666e-10,7.97990070876512e-09
ENSG00000127837.5,272.682908948553,3.71060868133998,0.591471863462115,6.27351681552583,3.52982785556448e-10,8.40431043135513e-09
ENSG00000177426.16,363.673592185128,-3.51983002645121,0.561912250292185,-6.26402080506513,3.75175386298573e-10,8.91064701433574e-09
ENSG00000188976.6,54.3407209003338,3.75824102486359,0.600367593151262,6.25989988089964,3.85224709650917e-10,9.12678936485755e-09
ENSG00000230408.3,124.236230733359,-1.781252095395,0.285268021919261,-6.24413519402165,4.26151286048359e-10,1.00705666682456e-08
ENSG00000235381.1,46.9822295273793,5.00960999678593,0.80233763779462,6.24376791116993,4.27153675085166e-10,1.00705666682456e-08
ENSG00000158195.6,854.843973259007,2.3730426818901,0.380325424976992,6.23950576544722,4.38955577364344e-10,1.03235053757155e-08
ENSG00000008083.9,920.516300995035,-2.34022182484257,0.375094335000549,-6.23902204451886,4.40314946448258e-10,1.03302182192336e-08
ENSG00000168003.12,690.073739988909,2.72259932312491,0.436470653664934,6.23776031736367,4.43880061324228e-10,1.03885214352257e-08
ENSG00000008952.12,612.774043116676,-1.60470912564584,0.257549035417091,-6.23069359606441,4.64374570857823e-10,1.08155423658145e-08
ENSG00000105135.11,112.331191103388,5.00916471608996,0.803931387339056,6.23083610738209,4.63952285783981e-10,1.08155423658145e-08
ENSG00000271581.1,90.6574905912465,4.10894349465443,0.659963441548275,6.22601683059117,4.78442692014834e-10,1.11162808079485e-08
ENSG00000119655.4,2931.87936195523,-1.92202368348287,0.309201435755462,-6.21608912903929,5.0969859339211e-10,1.18139536622619e-08
ENSG00000162511.7,10302.2888035241,1.88560022835971,0.303413887985409,6.2146141064261,5.14509345091075e-10,1.18967918039208e-08
ENSG00000157168.14,151.945419619808,-3.77764932476925,0.608230912185203,-6.21088019219085,5.26886344099504e-10,1.21537643738444e-08
ENSG00000104679.6,95.6898615881573,4.70831433234617,0.758768398577736,6.20520614876899,5.46252496628717e-10,1.25703415432336e-08
ENSG00000177105.9,2130.11652731496,1.79722943778038,0.290125660942002,6.19465865909621,5.84114762850306e-10,1.34095463099215e-08
ENSG00000172349.12,754.099500523354,2.50389920768381,0.404494055110944,6.19020026634765,6.00878237982065e-10,1.37190000076926e-08
ENSG00000264455.1,13.7581980783048,2.67999094712019,0.432959151441788,6.18993948550483,6.01873168026435e-10,1.37190000076926e-08
ENSG00000100100.8,145.763011719826,3.56663982259569,0.576174963064274,6.19020271833266,6.00868890797956e-10,1.37190000076926e-08
ENSG00000052749.9,771.227163289082,2.23392019160252,0.360987358472492,6.18836127961736,6.07928721705838e-10,1.3824270387916e-08
ENSG00000198668.6,1767.51970128663,1.34880546818015,0.217984950237894,6.18760821198047,6.10839142071662e-10,1.38576927065739e-08
ENSG00000256222.1,324.943437165988,-1.69217360306641,0.27365540151746,-6.18359291898882,6.26588233187947e-10,1.41815346236115e-08
ENSG00000042493.11,773.535922572368,-2.18975906930346,0.354270679374877,-6.18103387265175,6.3683149231351e-10,1.43795355036705e-08
ENSG00000145819.11,513.7610905949,-2.53278788073912,0.409824019078153,-6.18018408593109,6.40268984013062e-10,1.44232959185519e-08
ENSG00000181523.8,124.587979220047,3.84177105714629,0.622403324421848,6.17247836957639,6.72277279624784e-10,1.51089606371748e-08
ENSG00000111275.8,210.344505470006,-3.25803133268276,0.527930696945151,-6.1713239096253,6.77205250742906e-10,1.51137756540511e-08
ENSG00000141480.13,619.162250843442,1.57226730478418,0.25475188400439,6.17175928228693,6.75342677453206e-10,1.51137756540511e-08
ENSG00000105058.7,707.361026670035,2.14039777545822,0.346809430092221,6.17168274486962,6.75669750684602e-10,1.51137756540511e-08
ENSG00000129084.13,1658.62644292494,-1.58459928695281,0.256833925093873,-6.16974290438321,6.8401120568744e-10,1.52303328414525e-08
ENSG00000160741.12,356.923801647506,3.09437871657624,0.502153844110579,6.16221254276574,7.17354756368371e-10,1.59358785254212e-08
ENSG00000135926.8,1241.86799094818,2.86999111999411,0.466227859301727,6.15576925045303,7.47139418799846e-10,1.65592950908657e-08
ENSG00000196684.8,629.854016429102,2.30060863253693,0.374065631879927,6.15028068998173,7.7345940597495e-10,1.71032322438461e-08
ENSG00000164548.6,2531.47986229139,-1.96632262972865,0.320260421266479,-6.13976157888249,8.26454285768067e-10,1.82331737954198e-08
ENSG00000136878.8,81.1969621361741,2.63396619017107,0.429063740244594,6.13886922411466,8.31109497518228e-10,1.82939182073863e-08
ENSG00000150667.6,45.1732543938539,-4.8464928220579,0.789938228980423,-6.13528076532426,8.50089239796344e-10,1.86689689442946e-08
ENSG00000157734.9,866.356634486171,-1.7090407336049,0.27879424767236,-6.13011476339128,8.78157048669219e-10,1.92414411187909e-08
ENSG00000100243.16,207.640896027937,3.00817472784936,0.490766887502547,6.12953890014382,8.81341249789404e-10,1.92673215493734e-08
ENSG00000172977.8,275.307279388565,3.1799883584123,0.51904042611952,6.12666797880604,8.9738459535511e-10,1.95735655844009e-08
ENSG00000105669.8,240.813350312273,2.57359981949628,0.420097552040721,6.12619570619829,9.00050897004244e-10,1.95873067381987e-08
ENSG00000173020.6,222.968204781492,2.57754431435952,0.421132214850807,6.12051090718066,9.32757976097477e-10,2.025327081734e-08
ENSG00000104880.13,48.467515927491,2.92907496728234,0.478912311589506,6.1160987019957,9.58939443323429e-10,2.07748614984866e-08
ENSG00000113387.7,678.035321178662,-1.85339635302766,0.303421369872742,-6.10832504581005,1.00682144283619e-09,2.17631808059356e-08
ENSG00000235027.1,43.0495797632918,3.31349158810121,0.543279045663857,6.09906016907445,1.06693906314885e-09,2.30109570592573e-08
ENSG00000202502.1,28.1614696911127,-3.69643179336841,0.606126668948689,-6.09844770529529,1.07103423950452e-09,2.30476025722461e-08
ENSG00000268193.1,96.5890901185146,3.40365166820088,0.558397698710221,6.09538985576515,1.09171060263099e-09,2.34400988542577e-08
ENSG00000161091.8,50.3089656489707,3.61626770985383,0.593420024350772,6.09394284227295,1.10163008219533e-09,2.36004003577659e-08
ENSG00000102316.12,695.347139427347,3.43746705785798,0.564281633236631,6.09175783046705,1.11677538277579e-09,2.38716942376008e-08
ENSG00000137726.11,138.839536523371,-4.57234105632379,0.751991667649378,-6.08030813774346,1.1995180574934e-09,2.55835126275588e-08
ENSG00000124532.10,57.5019428621331,3.97877419333013,0.654468403500879,6.07939844314393,1.20634257311276e-09,2.56721442716187e-08
ENSG00000140463.9,135.189708668493,4.20566981805132,0.692472829134032,6.07340770801173,1.25223982135343e-09,2.6590054837966e-08
ENSG00000123610.3,2065.2061066443,-4.21969973165309,0.694864508819726,-6.07269428513559,1.25781776452702e-09,2.66496675704524e-08
ENSG00000196352.9,2453.09492654241,-1.81914976607796,0.299858357499621,-6.06669689398354,1.30567634827152e-09,2.76028588879644e-08
ENSG00000221838.5,108.9864332106,3.59823039500482,0.593467356543659,6.06306371417097,1.33552727422551e-09,2.81720106376648e-08
ENSG00000265649.1,439.166843920546,-1.83687024874694,0.30302612813842,-6.06175533453627,1.34643926074247e-09,2.83400421205292e-08
ENSG00000100591.3,127.238909073188,3.23036501941024,0.533119654809313,6.05936207804171,1.36662450961498e-09,2.87020985982237e-08
ENSG00000171608.11,332.728736801326,3.20792173386913,0.529676954312316,6.05637399881594,1.39224099131694e-09,2.91723939527587e-08
ENSG00000127666.8,129.57625195094,3.57448134822089,0.590233537390014,6.05604582217928,1.39508277557636e-09,2.91723939527587e-08
ENSG00000159199.9,209.023605338513,-2.52467399195157,0.417057066011595,-6.05354566005933,1.41691885489754e-09,2.95647341979598e-08
ENSG00000263843.1,150.956406637112,-4.03106419077657,0.666255958883631,-6.05032365868962,1.44555117185852e-09,3.00968760218768e-08
ENSG00000163956.6,495.753474886601,2.93452045263185,0.48514936348499,6.04869484224861,1.460239467691e-09,3.03370268676452e-08
ENSG00000124491.11,365.439379277883,-4.57291575908199,0.756276798266739,-6.04661648957413,1.4791929363366e-09,3.05986168916597e-08
ENSG00000221887.4,72.2121689752241,-3.71929331906244,0.61507276628581,-6.04691594707051,1.47644733262834e-09,3.05986168916597e-08
ENSG00000177239.10,79.6426650262032,3.57167722963897,0.591139996991132,6.04201584703894,1.5220051242264e-09,3.14166680041497e-08
ENSG00000173706.8,517.971957706047,3.56379112562505,0.590682363613784,6.03334608438593,1.60598953622719e-09,3.30792577065725e-08
ENSG00000174837.10,775.026340116375,3.17897536873552,0.527205376400105,6.02986143738212,1.64100315766033e-09,3.37282251571254e-08
ENSG00000118418.10,388.28469558536,-2.09441465701945,0.347432508343789,-6.02826335107075,1.657308428618e-09,3.39907244666878e-08
ENSG00000095380.10,336.964361990956,2.66021548821731,0.441479133302537,6.02568793754136,1.68391815103334e-09,3.44629972229568e-08
ENSG00000131724.6,157.866199644241,-4.15812081052276,0.690129889942841,-6.02512783624999,1.68976011601604e-09,3.45091349383404e-08
ENSG00000273003.1,180.035883031783,3.47711066491826,0.577278280076418,6.02328337116368,1.70913818997015e-09,3.48309327316163e-08
ENSG00000198160.10,1783.69327215423,-1.85514512838604,0.30840949441394,-6.01520109460738,1.79663527076087e-09,3.6536648349786e-08
ENSG00000011009.6,78.4520732715125,3.88843873176161,0.647307148347518,6.0070999396318,1.88871105026546e-09,3.826587411332e-08
ENSG00000140988.11,102.891932132561,-2.06080811130757,0.343066540086614,-6.00702158475517,1.88962368269332e-09,3.826587411332e-08
ENSG00000267165.1,582.689756670872,-1.20695301331867,0.200946817690543,-6.00633056641567,1.89769089133083e-09,3.83485056380488e-08
ENSG00000228830.1,302.776850581731,-2.84698885752268,0.474624200363407,-5.9984064346968,1.99263278618972e-09,4.0182672474547e-08
ENSG00000186517.9,848.744765427382,2.71865014947959,0.454532793229293,5.98119693447101,2.21503873308591e-09,4.45741790241702e-08
ENSG00000146278.10,872.933368407315,-2.33765676195491,0.391408102038676,-5.97242813773927,2.33748120147399e-09,4.69399408705184e-08
ENSG00000135870.7,778.241300776357,-2.14755581242667,0.35963703584148,-5.97145343332565,2.35149183339143e-09,4.70249479114182e-08
ENSG00000168329.9,683.612038624444,3.7930715058878,0.635189117525257,5.97156248624958,2.34992022606464e-09,4.70249479114182e-08
ENSG00000235106.4,57.6396140298733,4.00557467385939,0.67109125230214,5.96874815476807,2.39080809395993e-09,4.771199804108e-08
ENSG00000111716.8,788.448611773652,-2.20820697981003,0.370292768597595,-5.96340832734363,2.47030070941147e-09,4.91963199251116e-08
ENSG00000250644.1,311.034573051653,3.03672326502976,0.509414571365543,5.96120220293165,2.50388897506674e-09,4.97622067172871e-08
ENSG00000143570.13,165.992253589727,3.68568288518369,0.618370412802563,5.96031570863738,2.51751077384366e-09,4.9929765223922e-08
ENSG00000166401.9,173.433935207805,-3.74003305445891,0.628470555649437,-5.95100760224814,2.66496705256928e-09,5.27455104499257e-08
ENSG00000104529.13,1201.70637034738,1.99834318012823,0.336898397153331,5.93159004914687,3.00014944664483e-09,5.92575719245926e-08
ENSG00000172803.13,319.339847191123,1.73180344807057,0.292057861411379,5.92965873166905,3.03564932842007e-09,5.98358829714603e-08
ENSG00000202406.1,112.021933613502,-4.62273612582308,0.780462770154624,-5.9230706480813,3.15985011124895e-09,6.21566425768991e-08
ENSG00000136485.10,201.864271500606,2.60222616452256,0.440145119892514,5.91220042416473,3.37567429139039e-09,6.62665530793555e-08
ENSG00000260708.1,172.5998079917,-2.22332878773823,0.376459380958528,-5.90589290689812,3.50741775824373e-09,6.87125283432718e-08
ENSG00000115216.9,508.661242749438,2.89111374572498,0.489708026842923,5.90374996375611,3.55330573126649e-09,6.94700159127081e-08
ENSG00000186468.8,1642.97463865205,-1.87026505305961,0.317157346700427,-5.8969627300678,3.70253447569313e-09,7.22407284415664e-08
ENSG00000125454.7,252.156007898491,-3.32415835988641,0.563814397466608,-5.89583801836717,3.72784535497048e-09,7.25873369827147e-08
ENSG00000227766.1,84.849274935096,3.39408335954504,0.575968052917395,5.89283267075894,3.7963078340095e-09,7.37710809198736e-08
ENSG00000162244.6,869.440047840407,-1.76798812110782,0.300909894958002,-5.87547352457313,4.21636352368711e-09,8.17685498676338e-08
ENSG00000267469.1,77.2835691501196,-2.75168670612769,0.468907309475406,-5.86829561093037,4.40297726536516e-09,8.52157712586468e-08
ENSG00000143368.9,17.7804459784254,3.14956862276691,0.536944713351736,5.86572238155873,4.47181472713011e-09,8.63742687957119e-08
ENSG00000272379.1,1279.96908378759,-2.35739829348779,0.402116982700271,-5.86246887076873,4.56035124604649e-09,8.79078529773971e-08
ENSG00000118308.10,450.73749600818,2.07774013426136,0.354630487040803,5.85888751866474,4.65978168230761e-09,8.96448800042338e-08
ENSG00000177606.5,33.8060556120876,-3.94355380445749,0.6732786369706,-5.85723887245466,4.70625974951176e-09,9.03583084442187e-08
ENSG00000108405.3,752.932504140934,3.24003813111858,0.553433402940509,5.85443183209321,4.78643479024978e-09,9.17145741980331e-08
ENSG00000165457.9,183.599312509444,-4.17711623275166,0.71481344515163,-5.84364530505661,5.10707102414586e-09,9.76638492669166e-08
ENSG00000203879.7,50.3171871295891,3.21123076875788,0.549848029406868,5.84021510856719,5.21334644136779e-09,9.94983718641205e-08
ENSG00000125534.5,20.8780482956527,2.86806138581179,0.491463945513552,5.83575135468957,5.35487024570704e-09,1.01997023551398e-07
ENSG00000120129.5,3336.07284660265,-1.59268368246857,0.273041317788905,-5.83312333593378,5.43993260801662e-09,1.03412473827098e-07
ENSG00000140350.11,252.644906540525,2.4764276627281,0.424787104547949,5.82980894715123,5.54908708936558e-09,1.05279425468654e-07
ENSG00000169020.5,309.325063229452,-2.01348213610139,0.345528642239625,-5.82725102917815,5.63478223647339e-09,1.06694823489444e-07
ENSG00000104219.8,297.056982506862,-3.35375436609368,0.576021759133951,-5.82227027523414,5.80535661964508e-09,1.09708694153961e-07
ENSG00000144535.15,297.06493571452,-2.81694462544488,0.484488249380336,-5.81426820784153,6.08997053606751e-09,1.14861620757713e-07
ENSG00000086504.11,62.9182385273414,3.46217142660809,0.596568311529081,5.80347859532481,6.49530480126865e-09,1.2226680407711e-07
ENSG00000167658.11,1890.78424647581,1.98085756447612,0.34155248973008,5.79956997544227,6.64851910144219e-09,1.24906455540571e-07
ENSG00000141968.3,411.353250411225,3.16015852545125,0.544938828037511,5.79910691413188,6.66690190729939e-09,1.25007659739401e-07
ENSG00000124299.9,206.261202496079,3.32747425677627,0.573951414262825,5.79748420177695,6.73171200480494e-09,1.25877605305774e-07
ENSG00000102226.5,228.736658033174,3.00563052027587,0.518454315790005,5.79729096419224,6.73947049926952e-09,1.25877605305774e-07
ENSG00000140983.9,50.4741823108796,3.49304994277164,0.602831475164306,5.79440537974495,6.85636656773533e-09,1.27774847054321e-07
ENSG00000167815.7,210.804058948766,-3.54286930178568,0.611458349449504,-5.79413022158471,6.86761575289366e-09,1.27774847054321e-07
ENSG00000223725.2,40.521664956036,-3.65787057271589,0.631717880803271,-5.79035465651956,7.02379551088855e-09,1.30428357179994e-07
ENSG00000271762.1,182.29271265782,-3.52299502891042,0.608808206025881,-5.78670752798731,7.17793940633497e-09,1.33033909729357e-07
ENSG00000240809.1,26.0569279504782,2.39664841863561,0.414198961716138,5.78622507575984,7.19857474952323e-09,1.331597894532e-07
ENSG00000123416.11,1065.17849346577,1.78310596178947,0.308215337709476,5.78526031520932,7.2400124510759e-09,1.33669250992129e-07
ENSG00000119535.13,1251.39770068423,-2.28590837500122,0.395360780549883,-5.78182886987901,7.38928561300301e-09,1.3616386649708e-07
ENSG00000010671.11,178.440578033294,3.51038121609269,0.607586765123564,5.77758012121741,7.57826375111716e-09,1.39379195070738e-07
ENSG00000228253.1,2180.60300848041,-1.31814288243072,0.228202724238294,-5.77619257977956,7.6409914149144e-09,1.40264687824545e-07
ENSG00000182621.12,55.7522462738172,-4.17947024348023,0.723858066091989,-5.77388087425014,7.74662144061173e-09,1.41932860261418e-07
ENSG00000130475.10,72.8070494437129,3.27111354340236,0.566685964485884,5.77235673442172,7.81704004203135e-09,1.42950775977756e-07
ENSG00000255723.1,110.251167736295,-1.643395443209,0.284814062660276,-5.77006425827096,7.92413102530443e-09,1.44385957800845e-07
ENSG00000125772.8,3225.48559588805,-2.40299534700573,0.416461192103292,-5.77003426146303,7.92554171107662e-09,1.44385957800845e-07
ENSG00000182782.7,954.848288971717,-1.85511568799951,0.322135953484047,-5.75879738953564,8.47153115320355e-09,1.54040941706361e-07
ENSG00000116337.11,1223.96271829897,2.37575378374934,0.4127640447973,5.75571882700207,8.62738824266854e-09,1.56345971233693e-07
ENSG00000256206.2,1173.70820596486,-1.54241147845158,0.267982062117171,-5.75565195023083,8.63080473282994e-09,1.56345971233693e-07
ENSG00000136826.10,1473.21955873169,-1.88849218358499,0.328244983160667,-5.75330098087327,8.75174659102616e-09,1.58238816652407e-07
ENSG00000141002.14,418.521424567196,2.36746364342063,0.411859067780304,5.74823727004474,9.01786345781994e-09,1.62744518950788e-07
ENSG00000125835.13,305.262864868949,1.7966816399446,0.312620341533106,5.74716805417582,9.0750522884915e-09,1.63469902552434e-07
ENSG00000175198.10,141.616950793074,4.14847947975036,0.721883304833112,5.74674528691229,9.09776184393314e-09,1.6357265640522e-07
ENSG00000133874.1,47.791548717019,3.11881602688622,0.542798839864747,5.74580451878519,9.14849498944435e-09,1.64177935267659e-07
ENSG00000132471.7,283.873603448643,2.86951079270298,0.499821085106706,5.74107591337482,9.40769029342732e-09,1.68515033393813e-07
ENSG00000142669.9,14172.8117792153,-1.21800507010426,0.212297177500549,-5.73726454795241,9.62179043367678e-09,1.72029743831853e-07
ENSG00000152382.5,94.0993621034992,4.20816255123105,0.733562574170938,5.7366102080481,9.65902067920992e-09,1.7205577761726e-07
ENSG00000087008.11,74.9162792030609,3.86247650909037,0.673291244052402,5.73670984616243,9.65334250436728e-09,1.7205577761726e-07
ENSG00000087365.10,818.489969762135,1.95992798618297,0.341964989030538,5.73137031290634,9.9622502831156e-09,1.77129178324009e-07
ENSG00000231500.2,913.82556984578,-1.78623574114065,0.312062686735574,-5.72396450157533,1.04066503512954e-08,1.8468924304264e-07
ENSG00000175857.4,408.378293448422,-3.38006992268489,0.590560308200451,-5.72349661118371,1.04353650119508e-08,1.84857782780763e-07
ENSG00000136156.8,809.218189515437,-1.89864468123054,0.331782559209938,-5.72255722468269,1.04932483067524e-08,1.8554146224752e-07
ENSG00000110025.8,94.3531176655584,2.84868533232239,0.498161343671884,5.71839900568177,1.07532398915431e-08,1.89789751406887e-07
ENSG00000243147.3,225.592315943548,-1.49880319348812,0.262158382136212,-5.71716678015419,1.08314796384254e-08,1.90632776326493e-07
ENSG00000163516.9,64.2035065099539,3.77999254330692,0.661181965898749,5.7170230560792,1.08406412985333e-08,1.90632776326493e-07
ENSG00000221983.3,2865.03859647511,-1.58041231048096,0.276484203054106,-5.71610346277787,1.08994390774433e-08,1.91316978988918e-07
ENSG00000145349.12,633.16812316078,-3.49165416729888,0.611120011923132,-5.71353269272102,1.106546033843e-08,1.93877346075333e-07
ENSG00000100911.9,1997.78349630296,-1.62855212527376,0.285066469615276,-5.71288558584824,1.11076363614919e-08,1.94262462111255e-07
ENSG00000151726.9,3626.2719360461,-1.98928851595016,0.348638719016193,-5.70587375252996,1.15747769715473e-08,2.02064935915269e-07
ENSG00000121671.7,184.873200285273,2.95189562135357,0.517691762710667,5.70203320581587,1.18386758381045e-08,2.06297505229578e-07
ENSG00000119383.15,98.257229892186,3.60324383839286,0.633501012335033,5.68782648840859,1.28666452889041e-08,2.23805173659979e-07
ENSG00000108523.11,256.124680872231,2.56650019611804,0.451287029443917,5.68706838147005,1.29238716842448e-08,2.24394804568142e-07
ENSG00000165092.8,210.103450009649,-4.7274316764127,0.831515812008874,-5.6853178353778,1.30569596416909e-08,2.262971077359e-07
ENSG00000136271.6,149.392791484507,3.1392273041522,0.552550626911858,5.68133877921192,1.33644456103232e-08,2.31209716413127e-07
ENSG00000258017.1,833.51954877889,1.71798996425687,0.302417097582714,5.68086255039527,1.34017147475896e-08,2.31438230084497e-07
ENSG00000171861.6,45.3178505834809,3.62231033823935,0.637712262580351,5.68016415990267,1.34565526850074e-08,2.31968781858578e-07
ENSG00000172531.10,1065.48522897284,2.01452978910837,0.35479883129656,5.67794933750646,1.36319073030543e-08,2.34571227814096e-07
ENSG00000134294.9,946.545997725577,-2.82430572503509,0.497529532901014,-5.67665945088129,1.37350525732013e-08,2.35924054824328e-07
ENSG00000178927.12,266.00492218896,3.12125378548103,0.54992533308138,5.67577741507525,1.38060202856588e-08,2.36299126561837e-07
ENSG00000100413.12,214.459182573839,2.07116209618945,0.364898018569241,5.67600258370939,1.37878696563055e-08,2.36299126561837e-07
ENSG00000158050.4,350.716032720864,-2.8459038327567,0.501548433630007,-5.6742353119502,1.3930953100781e-08,2.3801392162773e-07
ENSG00000143162.7,199.168084057475,-2.95673356358407,0.521319666827461,-5.67163249677024,1.41443144845497e-08,2.40933262269811e-07
ENSG00000188215.5,156.02585978663,-3.63729557231885,0.641324099145258,-5.67154045383069,1.4151917370043e-08,2.40933262269811e-07
ENSG00000064547.9,172.657829653136,3.14024506154021,0.554362884922047,5.66460191861832,1.47366251055303e-08,2.50444517473668e-07
ENSG00000145779.7,2362.54025958892,-3.04452791330682,0.537770164240481,-5.66139238610746,1.50149654810547e-08,2.547247847659e-07
ENSG00000166508.13,468.030000472994,3.14163139156466,0.555076480507888,5.6598171637359,1.51534350988418e-08,2.56621289112252e-07
ENSG00000100359.16,79.5123411283605,3.81728650014575,0.674735604988095,5.65745526384829,1.53633844101592e-08,2.59719498490898e-07
ENSG00000106290.10,118.416009662213,4.07066148678587,0.719753880680133,5.65562978686449,1.55275841202447e-08,2.62034792373042e-07
ENSG00000108582.7,745.844325879563,-2.68325894486773,0.474601937664123,-5.65370415062797,1.57026402093888e-08,2.64524861951157e-07
ENSG00000197756.5,1470.21643112148,-1.81216063220224,0.320582220696508,-5.65271719768201,1.5793103791593e-08,2.65583680719114e-07
ENSG00000197070.9,66.8343843509278,2.69856010449438,0.477698781813393,5.6490830775209,1.61305892282242e-08,2.70785580778863e-07
ENSG00000129347.15,37.7548880528432,3.592638381864,0.636195271846556,5.64706866091031,1.63206661471948e-08,2.73499107438792e-07
ENSG00000076924.7,50.9186906445231,3.23776488055639,0.573389313789039,5.64671297963467,1.63544528202626e-08,2.7358866378801e-07
ENSG00000156642.12,151.010478293385,-2.75273979318231,0.487909691979066,-5.64190430818582,1.6817956823136e-08,2.8085403937803e-07
ENSG00000244491.1,38.0995471487364,2.8102454522564,0.498699351670875,5.63514960033689,1.74906434853025e-08,2.91581455260181e-07
ENSG00000231027.1,813.384496941557,2.69837370864653,0.478934555064037,5.6341178144595,1.75956705947832e-08,2.92824836420795e-07
ENSG00000135390.13,1602.86657202543,-1.49028938399946,0.264590680145346,-5.63243339932008,1.77684472052843e-08,2.95189453657392e-07
ENSG00000241280.1,141.82613069718,3.82259288386599,0.679067809640608,5.6291769829129,1.81071529871675e-08,2.99780902897701e-07
ENSG00000089280.14,316.899767789595,1.90655203752381,0.3386836734317,5.62930010238091,1.80942338319788e-08,2.99780902897701e-07
ENSG00000240563.1,65.7242467277909,3.89527077192854,0.692357783117772,5.62609515904863,1.84334683659568e-08,3.04658990055221e-07
ENSG00000131236.12,5368.89682722967,1.90363029497303,0.338405514011224,5.62529337187424,1.85192963618817e-08,3.0555250721259e-07
ENSG00000102554.9,30.083563871628,-4.08373418330265,0.727249304281774,-5.6153153523271,1.96204078993223e-08,3.2316558832805e-07
ENSG00000251301.2,117.98240156567,2.95674933204172,0.527565556633488,5.60451548601731,2.08838319507693e-08,3.43387315443505e-07
ENSG00000006534.11,204.552024116592,3.16323101077989,0.564490111205273,5.60369605771465,2.09828523825146e-08,3.44426718545065e-07
ENSG00000172922.4,188.679888351475,2.20825912865704,0.394134484875293,5.60280618265552,2.10909019111188e-08,3.45610537449832e-07
ENSG00000172932.10,303.438462268789,2.91017162177776,0.519757467896773,5.59909535028697,2.15473264465126e-08,3.52489341988104e-07
ENSG00000179921.10,86.4475079405369,4.21306097105093,0.752565014460721,5.59826844205608,2.1650333174382e-08,3.53573098139865e-07
ENSG00000107954.6,34.4855637239079,3.50228106307391,0.625725236566286,5.5971548826973,2.1789803190317e-08,3.55247655741795e-07
ENSG00000135362.9,34.9039463202279,3.94154762160258,0.704571080122286,5.59425121581556,2.21575935883919e-08,3.60632644207685e-07
ENSG00000117984.8,691.324059284516,2.22750541633312,0.398211468759163,5.59377514483467,2.2218466892547e-08,3.61012555809814e-07
ENSG00000110046.8,102.543910479386,2.9735632441253,0.531768387848118,5.59183906391706,2.24677026696288e-08,3.64446596929442e-07
ENSG00000152348.11,296.621747532083,-1.85742689240392,0.332199686450268,-5.59129634423056,2.25380537286922e-08,3.64742501653169e-07
ENSG00000106366.7,120.264643696776,-4.69109153661492,0.839026323397567,-5.59111365853069,2.25617827719758e-08,3.64742501653169e-07
ENSG00000100297.11,325.821689934159,3.60429167233045,0.645246472579092,5.5859145698602,2.32473502190119e-08,3.75195070061536e-07
ENSG00000230551.3,2513.79327146096,-1.43480833523307,0.257012846527656,-5.58263275403503,2.36904649568762e-08,3.81706168208027e-07
ENSG00000217128.7,1044.77899223836,-1.8827422876434,0.337311234822595,-5.58161748935994,2.3829199824516e-08,3.8329945336458e-07
ENSG00000065809.9,745.066261080976,-2.64966270757941,0.474971541024827,-5.57857151159485,2.42501779073246e-08,3.89419801820626e-07
ENSG00000112759.12,179.602450169512,3.0336705157823,0.543930425454197,5.57731351992141,2.44261405394065e-08,3.91591743080919e-07
ENSG00000131378.9,88.4865383236897,3.16262389261527,0.567363506853981,5.57424623615987,2.48603895197894e-08,3.97890327439026e-07
ENSG00000258790.1,1617.44016621964,-1.73726873119964,0.311774851687821,-5.57219006534613,2.51556756817225e-08,4.01947582030713e-07
ENSG00000171488.10,346.172995114746,-4.10220784236985,0.736537423465529,-5.56958507697857,2.55346684110558e-08,4.07326659114337e-07
ENSG00000259354.1,93.7515313473517,-3.57213286906271,0.64151346109185,-5.56828981107111,2.57251699861302e-08,4.09322612548406e-07
ENSG00000214212.4,813.506795090473,1.58676766054644,0.284971829571022,5.56815620314138,2.57448986996346e-08,4.09322612548406e-07
ENSG00000164080.9,950.085833079206,2.80580638836071,0.503976957611808,5.56733070030933,2.58671194915752e-08,4.10587165659178e-07
ENSG00000176845.8,66.8399909298532,2.26406167163257,0.407861130859433,5.55106015339536,2.83942353595724e-08,4.49957413383406e-07
ENSG00000080822.12,526.109412494678,-2.85626518254574,0.514746513899615,-5.54887717627703,2.87510062838643e-08,4.54207084660892e-07
ENSG00000170866.7,95.9204563312146,3.26925578094165,0.589178063424352,5.54884165567953,2.87568473394826e-08,4.54207084660892e-07
ENSG00000182749.5,86.0243809112236,2.47580831950911,0.44622966472248,5.54828267871628,2.88489180425187e-08,4.54914332214733e-07
ENSG00000135074.11,141.907912625062,-3.94120462261271,0.710609787914824,-5.54622901294053,2.91896453205649e-08,4.59533876167781e-07
ENSG00000105726.12,101.276827821138,3.96520274397805,0.71549855548175,5.54187386347448,2.99251844506312e-08,4.70343707893172e-07
ENSG00000226642.1,15.8426479747401,2.72335256489597,0.491508734859694,5.54080196697497,3.01089558278843e-08,4.72460107844076e-07
ENSG00000132376.15,139.54789454481,3.11216969619904,0.562048546187217,5.53719018990645,3.07362726755754e-08,4.81518252225342e-07
